category,timestamp,n_pkts_dropped,n_bits_dropped,n_pkts_bypassed,n_rx_bits,n_rx_pkts,n_tx_bits,n_tx_pkts,n_rx_offload_bits,n_rx_offload_pkts,n_tx_offload_bits,n_tx_offload_pkts
OutboundTrafficMetrics,30-05-2023 23:03:05,0,0,0,19080,4,19080,4,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:03:05,0,0,0,2520,4,2520,4,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:03:05,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:03:05,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:03:05,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:03:05,0,0,0,288,1,288,1,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:03:15,0,0,0,19056,8,19056,8,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:03:15,0,0,0,22280,8,22280,8,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:03:15,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:03:15,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:03:15,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:03:15,0,0,0,576,2,576,2,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:03:25,0,0,0,9768,5,9768,5,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:03:25,0,0,0,11984,5,11984,5,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:03:25,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:03:25,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:03:25,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:03:25,0,0,0,400,3,400,3,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:03:35,0,0,0,12072,5,12072,5,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:03:35,0,0,0,4352,3,4352,3,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:03:35,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:03:35,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:03:35,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:03:35,0,0,0,576,2,576,2,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:03:45,0,0,0,7704,4,7704,4,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:03:45,0,0,0,6792,3,6792,3,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:03:45,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:03:45,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:03:45,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:03:45,0,0,0,288,1,288,1,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:03:55,0,0,0,17648,7,17648,7,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:03:55,0,0,0,14304,6,14304,6,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:03:55,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:03:55,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:03:55,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:03:55,0,0,0,288,1,288,1,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:04:05,0,0,0,4400,2,4400,2,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:04:05,0,0,0,2640,2,2640,2,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:04:05,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:04:05,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:04:05,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:04:05,0,0,0,576,2,576,2,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:04:15,0,0,0,37648,18,37648,18,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:04:15,0,0,0,59296,17,59296,17,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:04:15,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:04:15,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:04:15,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:04:15,0,0,0,288,1,288,1,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:04:25,0,0,0,12216,6,12216,6,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:04:25,0,0,0,16000,6,16000,6,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:04:25,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:04:25,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:04:25,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:04:25,0,0,0,576,2,576,2,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:04:35,0,0,0,9840,3,9840,3,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:04:35,0,0,0,12984,3,12984,3,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:04:35,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:04:35,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:04:35,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:04:35,0,0,0,288,1,288,1,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:04:45,0,0,0,28000,13,28000,13,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:04:45,0,0,0,43136,12,43136,12,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:04:45,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:04:45,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:04:45,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:04:45,0,0,0,576,2,576,2,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:04:55,0,0,0,18000,14,18000,14,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:04:55,0,0,0,30824,15,30824,15,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:04:55,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:04:55,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:04:55,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:04:55,0,0,0,288,1,288,1,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:05:05,0,0,0,30864,20,30864,20,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:05:05,0,0,0,41992,19,41992,19,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:05:05,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:05:05,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:05:05,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:05:05,0,0,0,288,1,288,1,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:05:15,0,0,0,7840,6,7840,6,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:05:15,0,0,0,15112,6,15112,6,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:05:15,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:05:15,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:05:15,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:05:15,0,0,0,576,2,576,2,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:05:25,0,0,0,13072,8,13072,8,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:05:25,0,0,0,30504,9,30504,9,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:05:25,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:05:25,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:05:25,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:05:25,0,0,0,288,1,288,1,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:05:35,0,0,0,6056,2,6056,2,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:05:35,0,0,0,2032,2,2032,2,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:05:35,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:05:35,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:05:35,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:05:35,0,0,0,696,4,696,4,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:05:45,0,0,0,9336,7,9336,7,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:05:45,0,0,0,25008,8,25008,8,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:05:45,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:05:45,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:05:45,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:05:45,0,0,0,288,1,288,1,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:05:55,0,0,0,44008,31,44008,31,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:05:55,0,0,0,229904,45,229904,45,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:05:55,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:05:55,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:05:55,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:05:55,0,0,0,288,1,288,1,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:06:05,0,0,0,2648,3,2648,3,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:06:05,0,0,0,2920,3,2920,3,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:06:05,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:06:05,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:06:05,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:06:05,0,0,0,576,2,576,2,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:06:15,0,0,0,15904,9,15904,9,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:06:15,0,0,0,35960,11,35960,11,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:06:15,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:06:15,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:06:15,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:06:15,0,0,0,288,1,288,1,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:06:25,0,0,0,21520,8,21520,8,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:06:25,0,0,0,28720,7,28720,7,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:06:25,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:06:25,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:06:25,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:06:25,0,0,0,648,3,648,3,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:06:35,0,0,0,16648,8,16648,8,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:06:35,0,0,0,13256,7,13256,7,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:06:35,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:06:35,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:06:35,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:06:35,0,0,0,288,1,288,1,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:06:45,0,0,0,29184,11,29184,11,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:06:45,0,0,0,58672,15,58672,15,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:06:45,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:06:45,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:06:45,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:06:45,0,0,0,576,2,576,2,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:06:55,0,0,0,61880,13,61880,13,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:06:55,0,0,0,23008,17,23008,17,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:06:55,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:06:55,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:06:55,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:06:55,0,0,0,288,1,288,1,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:07:05,0,0,0,12928,6,12928,6,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:07:05,0,0,0,17840,6,17840,6,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:07:05,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:07:05,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:07:05,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:07:05,0,0,0,288,1,288,1,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:07:15,0,0,0,14944,8,14944,8,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:07:15,0,0,0,17368,8,17368,8,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:07:15,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:07:15,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:07:15,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:07:15,0,0,0,576,2,576,2,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:07:25,0,0,0,3424,3,3424,3,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:07:25,0,0,0,5648,3,5648,3,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:07:25,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:07:25,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:07:25,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:07:25,0,0,0,288,1,288,1,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:07:35,0,0,0,9032,3,9032,3,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:07:35,0,0,0,6848,3,6848,3,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:07:35,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:07:35,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:07:35,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:07:35,0,0,0,696,4,696,4,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:07:45,0,0,0,1896,3,1896,3,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:07:45,0,0,0,1808,2,1808,2,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:07:45,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:07:45,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:07:45,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:07:45,0,0,0,288,1,288,1,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:07:55,0,0,0,30784,8,30784,8,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:07:55,0,0,0,9656,7,9656,7,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:07:55,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:07:55,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:07:55,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:07:55,0,0,0,576,2,576,2,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:08:05,0,0,0,4640,3,4640,3,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:08:05,0,0,0,5712,3,5712,3,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:08:05,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:08:05,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:08:05,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:08:05,0,0,0,288,1,288,1,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:08:15,0,0,0,68032,21,68032,21,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:08:15,0,0,0,70440,18,70440,18,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:08:15,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:08:15,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:08:15,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:08:15,0,0,0,288,1,288,1,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:08:25,0,0,0,15128,8,15128,8,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:08:25,0,0,0,37376,10,37376,10,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:08:25,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:08:25,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:08:25,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:08:25,0,0,0,576,2,576,2,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:08:35,0,0,0,8224,3,8224,3,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:08:35,0,0,0,3464,3,3464,3,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:08:35,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:08:35,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:08:35,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:08:35,0,0,0,288,1,288,1,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:08:45,0,0,0,4760,2,4760,2,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:08:45,0,0,0,3160,2,3160,2,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:08:45,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:08:45,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:08:45,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:08:45,0,0,0,576,2,576,2,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:08:55,0,0,0,7760,3,7760,3,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:08:55,0,0,0,4224,3,4224,3,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:08:55,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:08:55,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:08:55,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:08:55,0,0,0,288,1,288,1,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:09:05,0,0,0,226800,296,226800,296,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:09:05,0,0,0,11411192,1074,11411192,1074,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:09:05,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:09:05,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:09:05,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:09:05,0,0,0,576,2,576,2,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:09:15,0,0,0,134472,32,134472,32,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:09:15,0,0,0,394400,54,394400,54,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:09:15,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:09:15,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:09:15,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:09:15,0,0,0,288,1,288,1,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:09:25,0,0,0,81272,23,81272,23,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:09:25,0,0,0,384048,48,384048,48,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:09:25,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:09:25,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:09:25,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:09:25,0,0,0,288,1,288,1,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:09:35,0,0,0,151064,29,151064,29,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:09:35,0,0,0,337640,48,337640,48,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:09:35,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:09:35,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:09:35,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:09:35,0,0,0,576,2,576,2,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:09:45,0,0,0,81768,15,81768,15,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:09:45,0,0,0,60264,15,60264,15,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:09:45,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:09:45,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:09:45,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:09:45,0,0,0,400,3,400,3,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:09:55,0,0,0,43904,13,43904,13,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:09:55,0,0,0,21688,14,21688,14,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:09:55,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:09:55,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:09:55,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:09:55,0,0,0,576,2,576,2,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:10:05,0,0,0,30864,10,30864,10,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:10:05,0,0,0,21128,12,21128,12,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:10:05,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:10:05,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:10:05,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:10:05,0,0,0,288,1,288,1,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:10:15,0,0,0,6592,6,6592,6,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:10:15,0,0,0,16008,7,16008,7,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:10:15,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:10:15,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:10:15,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:10:15,0,0,0,288,1,288,1,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:10:25,0,0,0,7800,6,7800,6,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:10:25,0,0,0,11296,5,11296,5,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:10:25,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:10:25,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:10:25,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:10:25,0,0,0,576,2,576,2,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:10:35,0,0,0,5168,2,5168,2,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:10:35,0,0,0,1408,1,1408,1,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:10:35,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:10:35,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:10:35,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:10:35,0,0,0,288,1,288,1,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:10:45,0,0,0,8664,5,8664,5,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:10:45,0,0,0,11976,5,11976,5,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:10:45,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:10:45,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:10:45,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:10:45,0,0,0,576,2,576,2,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:10:55,0,0,0,9504,5,9504,5,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:10:55,0,0,0,9760,4,9760,4,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:10:55,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:10:55,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 23:10:55,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 23:10:55,0,0,0,288,1,288,1,0,0,0,0
