category,timestamp,n_pkts,n_bits,n_drops,n_syn_pkts,n_ack_pkts,n_psh_pkts,n_rst_pkts,n_fin_pkts,n_ece_pkts,n_urg_pkts,n_cwr_pkts,n_tcp_payload_misbehaviour_drops,n_tcp_payload_misbehaviour_timeouts,n_out_of_order_drops,n_ssl_renegotiation_requests
InboundTCPMetrics,1685419711000,1,1008,0,2,1,2,1,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685419711000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685419721000,1,864,0,2,8,5,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685419721000,1,864,0,2,8,5,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685419721000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685419731000,1,1288,0,1,1,4,1,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685419731000,1,1288,0,1,1,4,1,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685419731000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685419741000,1,864,0,3,8,3,4,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685419741000,1,864,0,3,8,3,4,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685419741000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685419751000,3,12704,0,2,3,1,1,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685419751000,3,12704,0,2,3,1,1,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685419751000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685419761000,1,5104,0,3,1,8,1,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685419761000,1,5104,0,3,1,8,1,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685419761000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685419771000,9,3352,0,1,8,2,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685419771000,9,3352,0,1,8,2,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685419771000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685419781000,1,1832,0,3,1,8,0,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685419781000,1,1832,0,3,1,8,0,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685419781000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685419791000,2,7120,0,3,2,8,3,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685419791000,2,7120,0,3,2,8,3,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685419791000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685419801000,1,816,0,1,1,5,2,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685419801000,1,816,0,1,1,5,2,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685419801000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685419811000,7,20888,0,9,7,3,1,4,0,0,0,0,0,0,0
InboundTCPMetrics,1685419811000,7,20888,0,9,7,3,1,4,0,0,0,0,0,0,0
InboundTCPMetrics,1685419811000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685419821000,9,576,0,3,4,4,2,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685419821000,9,576,0,3,4,4,2,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685419821000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685419831000,2,6632,0,2,2,6,2,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685419831000,2,6632,0,2,2,6,2,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685419831000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685419841000,7,680,0,0,7,4,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685419841000,7,680,0,0,7,4,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685419841000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685419851000,10,21920,0,5,9,4,4,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685419851000,10,21920,0,5,9,4,4,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685419851000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685419861000,4,3880,0,5,3,1,4,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685419861000,4,3880,0,5,3,1,4,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685419861000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685419871000,3,6448,0,5,2,8,2,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685419871000,3,6448,0,5,2,8,2,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685419871000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685419881000,7,26288,0,8,6,3,3,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685419881000,7,26288,0,8,6,3,3,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685419881000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685419891000,1,1256,0,2,1,5,2,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685419891000,1,1256,0,2,1,5,2,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685419891000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685419901000,3,14064,0,3,2,8,3,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685419901000,3,14064,0,3,2,8,3,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685419901000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685419911000,5,35576,0,4,4,8,4,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685419911000,5,35576,0,4,4,8,4,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685419911000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685419921000,4,18408,0,4,4,2,1,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685419921000,4,18408,0,4,4,2,1,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685419921000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685419931000,21,151584,0,1,21,4,1,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685419931000,21,151584,0,1,21,4,1,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685419931000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685419941000,2,7064,0,1,1,6,2,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685419941000,2,7064,0,1,1,6,2,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685419941000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685419951000,3,152,0,0,3,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685419951000,3,152,0,0,3,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685419951000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685419961000,6,39712,0,1,6,2,0,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685419961000,6,39712,0,1,6,2,0,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685419961000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685419971000,1,1584,0,2,1,4,1,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685419971000,1,1584,0,2,1,4,1,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685419971000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685419981000,3,17432,0,2,3,1,3,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685419981000,3,17432,0,2,3,1,3,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685419981000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685419991000,3,8400,0,3,2,7,4,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685419991000,3,8400,0,3,2,7,4,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685419991000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420001000,1,912,0,4,1,5,2,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685420001000,1,912,0,4,1,5,2,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685420001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420011000,1,784,0,5,5,1,1,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420011000,1,784,0,5,5,1,1,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420011000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420021000,1,1648,0,3,1,6,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420021000,1,1648,0,3,1,6,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420021000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420031000,1,728,0,6,4,1,4,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420031000,1,728,0,6,4,1,4,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420031000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420041000,5,15768,0,5,4,2,3,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420041000,5,15768,0,5,4,2,3,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420041000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420051000,5,11104,0,8,5,2,3,5,0,0,0,0,0,0,0
InboundTCPMetrics,1685420051000,5,11104,0,8,5,2,3,5,0,0,0,0,0,0,0
InboundTCPMetrics,1685420051000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420061000,250,2633400,0,1,250,43,5,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685420061000,250,2633400,0,1,250,43,5,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685420061000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420071000,3020,32287536,0,4,3020,889,0,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685420071000,3020,32287536,0,4,3020,889,0,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685420071000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420081000,3034,32726816,0,9,3034,1071,0,1,0,0,0,0,0,0,3
InboundTCPMetrics,1685420081000,3034,32726816,0,9,3034,1071,0,1,0,0,0,0,0,0,3
InboundTCPMetrics,1685420081000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420091000,56,200032,0,3,55,21,1,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685420091000,56,200032,0,3,55,21,1,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685420091000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420101000,115,388808,0,4,114,33,4,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685420101000,115,388808,0,4,114,33,4,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685420101000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420111000,219,1909256,0,3,218,57,1,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685420111000,219,1909256,0,3,218,57,1,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685420111000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420121000,15,69512,0,9,15,5,3,7,0,0,0,0,0,0,0
InboundTCPMetrics,1685420121000,15,69512,0,9,15,5,3,7,0,0,0,0,0,0,0
InboundTCPMetrics,1685420121000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420131000,8,19080,0,6,8,4,1,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685420131000,8,19080,0,6,8,4,1,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685420131000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420141000,9,65144,0,2,8,3,3,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685420141000,9,65144,0,2,8,3,3,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685420141000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420151000,8,480,0,2,5,3,1,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685420151000,8,480,0,2,5,3,1,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685420151000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420161000,12,50816,0,1,12,5,2,8,0,0,0,0,0,0,0
InboundTCPMetrics,1685420161000,12,50816,0,1,12,5,2,8,0,0,0,0,0,0,0
InboundTCPMetrics,1685420161000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420171000,24,94576,0,2,23,10,2,9,0,0,0,0,0,0,0
InboundTCPMetrics,1685420171000,24,94576,0,2,23,10,2,9,0,0,0,0,0,0,0
InboundTCPMetrics,1685420171000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420181000,9,36936,0,7,9,3,2,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685420181000,9,36936,0,7,9,3,2,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685420181000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420191000,4,12256,0,5,4,1,1,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685420191000,4,12256,0,5,4,1,1,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685420191000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420201000,1,864,0,0,1,5,0,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685420201000,1,864,0,0,1,5,0,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685420201000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420211000,4,14632,0,5,3,1,3,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685420211000,4,14632,0,5,3,1,3,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685420211000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420221000,2,6656,0,2,2,1,3,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420221000,2,6656,0,2,2,1,3,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420221000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420231000,14,120920,0,2,14,1,2,7,0,0,0,0,0,0,0
InboundTCPMetrics,1685420231000,14,120920,0,2,14,1,2,7,0,0,0,0,0,0,0
InboundTCPMetrics,1685420231000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420241000,1,856,0,1,1,6,1,4,0,0,0,0,0,0,0
InboundTCPMetrics,1685420241000,1,856,0,1,1,6,1,4,0,0,0,0,0,0,0
InboundTCPMetrics,1685420241000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420251000,3,7320,0,4,2,1,4,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685420251000,3,7320,0,4,2,1,4,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685420251000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420261000,1,1752,0,2,1,8,1,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685420261000,1,1752,0,2,1,8,1,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685420261000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420271000,14,15464,0,5,13,4,5,4,0,0,0,0,0,0,0
InboundTCPMetrics,1685420271000,14,15464,0,5,13,4,5,4,0,0,0,0,0,0,0
InboundTCPMetrics,1685420271000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420281000,3,7336,0,3,2,1,6,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685420281000,3,7336,0,3,2,1,6,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685420281000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420291000,6,16176,0,1,6,2,3,8,0,0,0,0,0,0,0
InboundTCPMetrics,1685420291000,6,16176,0,1,6,2,3,8,0,0,0,0,0,0,0
InboundTCPMetrics,1685420291000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420301000,1,920,0,2,9,7,1,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420301000,1,920,0,2,9,7,1,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420301000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420311000,5,8368,0,3,4,1,6,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685420311000,5,8368,0,3,4,1,6,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685420311000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420321000,1,920,0,0,1,5,0,5,0,0,0,0,0,0,0
InboundTCPMetrics,1685420321000,1,920,0,0,1,5,0,5,0,0,0,0,0,0,0
InboundTCPMetrics,1685420321000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420331000,5,8360,0,3,5,1,1,6,0,0,0,0,0,0,0
InboundTCPMetrics,1685420331000,5,8360,0,3,5,1,1,6,0,0,0,0,0,0,0
InboundTCPMetrics,1685420331000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420341000,11,41680,0,9,10,4,8,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685420341000,11,41680,0,9,10,4,8,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685420341000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420351000,9,27800,0,8,9,4,1,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685420351000,9,27800,0,8,9,4,1,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685420351000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420361000,14,55824,0,1,14,7,2,8,0,0,0,0,0,0,0
InboundTCPMetrics,1685420361000,14,55824,0,1,14,7,2,8,0,0,0,0,0,0,0
InboundTCPMetrics,1685420361000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420371000,18,62192,0,1,16,8,1,8,0,0,0,0,0,0,0
InboundTCPMetrics,1685420371000,18,62192,0,1,16,8,1,8,0,0,0,0,0,0,0
InboundTCPMetrics,1685420371000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420381000,12,42200,0,1,11,4,1,8,0,0,0,0,0,0,0
InboundTCPMetrics,1685420381000,12,42200,0,1,11,4,1,8,0,0,0,0,0,0,0
InboundTCPMetrics,1685420381000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420391000,12,47472,0,1,11,5,6,8,0,0,0,0,0,0,0
InboundTCPMetrics,1685420391000,12,47472,0,1,11,5,6,8,0,0,0,0,0,0,0
InboundTCPMetrics,1685420391000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420401000,8,31104,0,4,8,4,6,5,0,0,0,0,0,0,0
InboundTCPMetrics,1685420401000,8,31104,0,4,8,4,6,5,0,0,0,0,0,0,0
InboundTCPMetrics,1685420401000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420411000,8,25696,0,8,8,3,5,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685420411000,8,25696,0,8,8,3,5,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685420411000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420421000,7,25000,0,9,7,3,0,4,0,0,0,0,0,0,0
InboundTCPMetrics,1685420421000,7,25000,0,9,7,3,0,4,0,0,0,0,0,0,0
InboundTCPMetrics,1685420421000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420431000,98,771392,0,3,97,39,2,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685420431000,98,771392,0,3,97,39,2,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685420431000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420441000,12,39440,0,1,11,5,3,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685420441000,12,39440,0,1,11,5,3,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685420441000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420451000,8,17056,0,7,7,3,2,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685420451000,8,17056,0,7,7,3,2,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685420451000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420461000,15,21632,0,6,14,4,8,7,0,0,0,0,0,0,0
InboundTCPMetrics,1685420461000,15,21632,0,6,14,4,8,7,0,0,0,0,0,0,0
InboundTCPMetrics,1685420461000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420471000,8,22128,0,7,7,2,1,7,0,0,0,0,0,0,0
InboundTCPMetrics,1685420471000,8,22128,0,7,7,2,1,7,0,0,0,0,0,0,0
InboundTCPMetrics,1685420471000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420481000,3,7560,0,4,2,8,5,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685420481000,3,7560,0,4,2,8,5,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685420481000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420491000,9,23512,0,8,9,4,4,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685420491000,9,23512,0,8,9,4,4,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685420491000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420501000,7,18808,0,1,6,2,3,5,0,0,0,0,0,0,0
InboundTCPMetrics,1685420501000,7,18808,0,1,6,2,3,5,0,0,0,0,0,0,0
InboundTCPMetrics,1685420501000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420511000,7,28104,0,8,7,2,4,6,0,0,0,0,0,0,0
InboundTCPMetrics,1685420511000,7,28104,0,8,7,2,4,6,0,0,0,0,0,0,0
InboundTCPMetrics,1685420511000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420521000,5,21872,0,3,5,2,0,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685420521000,5,21872,0,3,5,2,0,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685420521000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420531000,11,43856,0,7,11,3,0,4,0,0,0,0,0,0,0
InboundTCPMetrics,1685420531000,11,43856,0,7,11,3,0,4,0,0,0,0,0,0,0
InboundTCPMetrics,1685420531000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420541000,2,1816,0,6,1,7,5,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420541000,2,1816,0,6,1,7,5,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420541000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420551000,8,25232,0,9,7,3,5,5,0,0,0,0,0,0,0
InboundTCPMetrics,1685420551000,8,25232,0,9,7,3,5,5,0,0,0,0,0,0,0
InboundTCPMetrics,1685420551000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420561000,9,40400,0,6,9,4,1,5,0,0,0,0,0,0,0
InboundTCPMetrics,1685420561000,9,40400,0,6,9,4,1,5,0,0,0,0,0,0,0
InboundTCPMetrics,1685420561000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420571000,5,9424,0,7,5,2,4,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685420571000,5,9424,0,7,5,2,4,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685420571000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420581000,681,7160128,0,1,680,17,1,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685420581000,681,7160128,0,1,680,17,1,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685420581000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420591000,1938,20935680,0,5,1938,6,2,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685420591000,1938,20935680,0,5,1938,6,2,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685420591000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420601000,4354,47066744,0,2,4353,13,0,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685420601000,4354,47066744,0,2,4353,13,0,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685420601000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420611000,4036,43660000,0,2,4036,9,3,1,0,0,0,0,0,0,8
InboundTCPMetrics,1685420611000,4036,43660000,0,2,4036,9,3,1,0,0,0,0,0,0,8
InboundTCPMetrics,1685420611000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420621000,3041,32893152,0,3,3040,5,3,0,0,0,0,0,0,0,9
InboundTCPMetrics,1685420621000,3041,32893152,0,3,3040,5,3,0,0,0,0,0,0,0,9
InboundTCPMetrics,1685420621000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420631000,3063,33117592,0,4,3062,6,5,1,0,0,0,0,0,0,8
InboundTCPMetrics,1685420631000,3063,33117592,0,4,3062,6,5,1,0,0,0,0,0,0,8
InboundTCPMetrics,1685420631000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420641000,1,1128,0,2,1,7,1,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685420641000,1,1128,0,2,1,7,1,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685420641000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420651000,1099,11845880,0,8,1098,2,3,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685420651000,1099,11845880,0,8,1098,2,3,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685420651000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420661000,13,42136,0,1,13,4,0,7,0,0,0,0,0,0,0
InboundTCPMetrics,1685420661000,13,42136,0,1,13,4,0,7,0,0,0,0,0,0,0
InboundTCPMetrics,1685420661000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685420671000,20,54296,0,9,20,5,0,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685420671000,20,54296,0,9,20,5,0,1,0,0,0,0,0,0,0
